Faculty,Course_Id,Course Name,CRN,Lec Lab Tut,Section,Tme_start,Time_end,MTWTF,Course Description,Seats Available,Enrollment,Waitlist Seats,Waitlist Enrolled,Term,Cedit Hours,Location,Instructor ,Tuition,Campus
KINE,4703,Lumbar Spine Func and Dysfunc,15618,Lec,N/A,1335,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4704,Cardioresp Dynamics in Exerc,15620,Lec,N/A,1305,1425,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4705,Advanced Motor Control,15621,Lec,N/A,1435,1725,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4706,Sr. Sem. Hips and Shoulders,21399,Lec,N/A,1005,1125,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4707,Sen Sem: Adv Sport Psych,15622,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4708,Sen Sem: Sport Nutrition,21400,Lec,N/A,1335,1425,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4709,Sen Sem: Phys Ac & Chron Dis,18264,Lec,N/A,835,955,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4800,X Directed Study,18431,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4800,X Directed Study,18482,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4800,Y Directed Study,24023,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4800,Y Directed Study,24039,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18292,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18442,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18471,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18472,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18473,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18480,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18481,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,18488,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,24175,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,24195,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,24206,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,24207,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4801,Directed Study,24230,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,18430,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,18489,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,24044,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,24177,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,24208,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4802,Directed Study,24213,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4803,Directed Study,24174,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4900,Y Honours Research & Thesis,23344,Lec,N/A,935,1025,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,4900,X Honours Research & Thesis,17709,Lec,N/A,935,1025,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5501,Adv Rsrch Meth - Soc & Nat Sci,18141,Lec,N/A,1235,1525,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5503,Intermed Stat - Health Scie,23773,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5510,Cardresp Dynamics - Exer,17143,Lec,N/A,1305,1425,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5523,Biomechan of Human Motion,17145,Lab,B01,1135,1225,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5523,Biomechan of Human Motion,17144,Lec,N/A,1035,1125,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5572,Topics Humn Perfrm Mtr Contrl,17146,Lec,N/A,1435,1725,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5590,X Measurement & Instrumentation,17710,Lec,N/A,905,1025,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5590,Y Measurement & Instrumentation,23345,Lec,N/A,905,1025,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5601,Independent Study,18474,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5601,Independent Study,24205,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5602,Independent Study,24186,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,5990,Human Nutrition,18424,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,6000,Graduate Sem in Kinesiology,22779,Lec,N/A,1035,1125,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,6000,Graduate Sem in Kinesiology,17147,Lec,N/A,1335,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,9000,Master's Thesis,17148,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KINE,9000,Master's Thesis,22780,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,X Foundation Yr Program Arts,17711,Lec,N/A,935,1125,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,X Foundation Yr Program Arts,17712,Tut,T21,1135,1225,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,X Foundation Yr Program Arts,17713,Tut,T21,1235,1325,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,X Foundation Yr Program Arts,17714,Tut,T21,1335,1425,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,Y Foundation Yr Program Arts,23346,Lec,N/A,935,1125,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,Y Foundation Yr Program Arts,23347,Tut,T21,1135,1225,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,Y Foundation Yr Program Arts,23348,Tut,T21,1235,1325,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1000,Y Foundation Yr Program Arts,23349,Tut,T21,1335,1425,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,Y Foundation Yr Program Science,23353,Tut,T21,1335,1425,10101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,X Foundation Yr Program Science,17715,Lec,N/A,935,1125,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,X Foundation Yr Program Science,17716,Tut,T21,1135,1225,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,X Foundation Yr Program Science,17717,Tut,T21,1235,1325,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,X Foundation Yr Program Science,17718,Tut,T21,1335,1425,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,Y Foundation Yr Program Science,23350,Lec,N/A,935,1125,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,Y Foundation Yr Program Science,23351,Tut,T21,1135,1225,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
KING,1100,Y Foundation Yr Program Science,23352,Tut,T21,1235,1325,10111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,2000,Landscape CAD I,21402,Lab,B01,1135,1325,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,2000,Landscape CAD I,21401,Lec,N/A,1435,1555,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,2001,History of Landscape Arch,21403,Lec,N/A,1435,1555,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,3000,Landscape CAD II: Intro to 3D,15624,Lab,B01,1535,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,3000,Landscape CAD II: Intro to 3D,15623,Lec,N/A,1605,1725,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,3001,Landscape Presentation Tech,21404,Lec,N/A,835,1125,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,3001,Landscape Presentation Tech,21405,Lab,B01,1435,1625,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,4000,Construction and Detailing,18183,Lab,B01,935,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,4000,Construction and Detailing,15625,Lec,N/A,1435,1525,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,4001,Landscape Arch Studio I,15626,Lec,N/A,835,1225,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LARC,4002,Landscape Arch Studio II,21406,Lec,N/A,1135,1425,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17724,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23359,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17720,Lec,N/A,935,1055,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17722,Lec,N/A,935,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23357,Lec,N/A,935,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17723,Lec,N/A,1135,1255,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23358,Lec,N/A,1305,1425,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17721,Lec,N/A,1305,1425,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23354,Lec,N/A,1305,1425,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23356,Lec,N/A,1305,1425,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,X Contracts&Jud Decision Making,17719,Lec,N/A,1305,1425,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1000,Y Contracts&Jud Decision Making,23355,Lec,N/A,935,1055,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17730,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23365,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17726,Lec,N/A,1335,1455,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23360,Lec,N/A,1335,1455,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23362,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23363,Lec,N/A,1335,1455,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17727,Lec,N/A,1335,1455,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17728,Lec,N/A,1535,1655,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17725,Lec,N/A,1505,1625,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,X Criminal Justice,17729,Lec,N/A,1635,1755,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23361,Lec,N/A,1105,1225,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1001,Y Criminal Justice,23364,Lec,N/A,1635,1755,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1002,Orientation to Law,17497,Lec,N/A,1135,1255,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,X Fundamentals of Public Law,17734,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,Y Fundamentals of Public Law,23369,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,X Fundamentals of Public Law,17731,Lec,N/A,1505,1625,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,Y Fundamentals of Public Law,23366,Lec,N/A,1135,1255,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,Y Fundamentals of Public Law,23367,Lec,N/A,935,1055,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,X Fundamentals of Public Law,17732,Lec,N/A,1505,1625,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,X Fundamentals of Public Law,17733,Lec,N/A,1335,1455,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1003,Y Fundamentals of Public Law,23368,Lec,N/A,1105,1225,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1004,X Legal Research and Writing,17735,Lec,N/A,935,1025,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1004,Y Legal Research and Writing,23370,Lec,N/A,1205,1255,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,X Property in Hist. Context,17739,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,Y Property in Hist. Context,23374,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,Y Property in Hist. Context,23371,Lec,N/A,1305,1425,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,X Property in Hist. Context,17737,Lec,N/A,1335,1455,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,Y Property in Hist. Context,23372,Lec,N/A,1335,1455,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,X Property in Hist. Context,17736,Lec,N/A,1105,1225,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,X Property in Hist. Context,17738,Lec,N/A,935,1055,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1005,Y Property in Hist. Context,23373,Lec,N/A,1505,1625,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17745,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23380,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17740,Lec,N/A,1335,1455,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17743,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17744,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23375,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23378,Lec,N/A,1435,1555,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17741,Lec,N/A,1005,1125,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,X Tort Law,17742,Lec,N/A,1005,1125,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23379,Lec,N/A,1505,1625,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23377,Lec,N/A,1435,1555,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1006,Y Tort Law,23376,Lec,N/A,1335,1455,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23966,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23956,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23957,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23964,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23959,Lec,N/A,1235,1425,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23962,Lec,N/A,1035,1225,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23963,Lec,N/A,1035,1225,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23955,Lec,N/A,1435,1625,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23960,Lec,N/A,1505,1655,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1008,Intro to Legal Ethics,23961,Lec,N/A,1105,1255,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1009,X Aborig & Indig Law in Context,18363,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,1009,Y Aborig & Indig Law in Context,23968,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2000,Administrative Law,17498,Lec,N/A,1435,1625,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2000,Administrative Law,23094,Lec,N/A,905,1055,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2001,Maritime Law & Practice,17499,Lec,N/A,1505,1625,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2002,Business Associations,23095,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2002,Y Business Associations,23381,Lec,N/A,935,1125,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2002,X Business Associations,17746,Lec,N/A,935,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2002,Business Associations,15627,Lec,N/A,935,1125,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2003,Clinical Law,17500,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2003,Clinical Law,23096,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2005,Conflict of Laws,23097,Lec,N/A,1235,1425,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2008,Evidence,17501,Lec,N/A,905,1055,01011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2008,Evidence,23098,Lec,N/A,1705,1855,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2012,International Law,17502,Lec,N/A,1135,1255,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2013,Judicial Remedies,21408,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2014,Labour Law,17503,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2015,Planning Law,23907,Lec,N/A,1135,1255,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2018,"Children, Youth and the Law",18274,Lec,N/A,1235,1425,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2019,Law and Technology,17505,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2020,Fisheries Law,23100,Lec,N/A,1705,1855,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2022,Law of the Sea,23908,Lec,N/A,1635,1825,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2029,Taxation I,17507,Lec,N/A,905,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2029,Taxation I,23101,Lec,N/A,1505,1655,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2031,Torts II,23102,Lec,N/A,1605,1755,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2033,Equity & Trusts,23103,Lec,N/A,1605,1725,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2039,Laskin Moot,23104,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2040,Civil Trial Practice,23105,Lec,N/A,1905,2155,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2040,Civil Trial Practice,23106,Lec,N/A,1905,2155,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2040,Civil Trial Practice,23107,Lec,N/A,1905,2155,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2041,Coastal Zone Management,15628,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2045,Criminal Law Problems,23108,Lec,N/A,1605,1755,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2046,Criminal Trial Practice,17509,Lec,N/A,1905,2155,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
LAWS,2048,Employment Law,23109,Lec,N/A,1435,1625,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
